Kaggle_Set,Kaggle_Id,Survived,Pclass,Name,Sex,Kaggle_Age,SibSp,ParCh,Ticket,Fare,Cabin,Embarked,ID_No,Age,Age_Group,Group,Class,Home_Country,English,ESC,Nat_Group,Boarded
train,814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6,4,2,347082,31.275,,S,50,6,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,S,2023,22,20to24years,Passengers,3rd Class,Canada,0,1,OES,Southampton
train,816,0,1,"Fry, Mr. Richard",male,,0,0,112058,0,B102,S,715,39,35to39years,Servants,1st Class,England,1,1,British,Southampton
train,817,0,3,"Heininen, Miss. Wendla Maria",female,23,0,0,STON/O2. 3101290,7.925,,S,885,23,20to24years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,818,0,2,"Mallet, Mr. Albert",male,31,1,1,S.C./PARIS 2079,37.0042,,C,1260,31,30to34years,Passengers,2nd Class,Canada,0,1,OES,Cherbourg
train,819,0,3,"Holm, Mr. John Fredrik Alexander",male,43,0,0,C 7075,6.45,,S,936,43,40to49years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,820,0,3,"Skoog, Master. Karl Thorsten",male,10,3,2,347088,27.9,,S,1866,11,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52,1,1,12749,93.5,B69,S,873,52,50yearsplus,Passengers,1st Class,Canada,0,1,OES,Southampton
train,822,1,3,"Lulic, Mr. Nikola",male,27,0,0,315098,8.6625,,S,1233,29,25to29years,Passengers,3rd Class,Croatia,0,0,European,Southampton
train,823,0,1,"Reuchlin, Jonkheer. John George",male,38,0,0,19972,0,,S,1681,38,35to39years,Passengers,1st Class,The Netherlands,0,0,European,Cherbourg
train,824,1,3,"Moor, Mrs. (Beila)",female,27,0,1,392096,12.475,E121,S,1386,29,25to29years,Passengers,3rd Class,Russia,0,0,European,Southampton
train,825,0,3,"Panula, Master. Urho Abraham",male,2,4,1,3101295,39.6875,,S,1551,2,00to13years,Children,3rd Class,Finland,0,0,European,Southampton
train,826,0,3,"Flynn, Mr. John",male,,0,0,368323,6.95,,Q,672,42,40to49years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,827,0,3,"Lam, Mr. Len",male,,0,0,1601,56.4958,,S,1148,23,20to24years,Passengers,3rd Class,China,0,0,Other,Southampton
train,828,1,2,"Mallet, Master. Andre",male,1,0,2,S.C./PARIS 2079,37.0042,,C,1261,1,00to13years,Children,2nd Class,Canada,0,1,OES,Cherbourg
train,829,1,3,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,Q,1311,19,14to19years,Passengers,3rd Class,USA,0,1,American,Queenstown
train,830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62,0,0,113572,80,B28,,1942,62,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
train,831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15,1,0,2659,14.4542,,C,2206,15,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,,S,1699,0,00to13years,Children,2nd Class,England,1,1,British,Southampton
train,833,0,3,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,C,1764,30,30to34years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,834,0,3,"Augustsson, Mr. Albert",male,23,0,0,347468,7.8542,,S,94,23,20to24years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,835,0,3,"Allum, Mr. Owen George",male,18,0,0,2223,8.3,,S,42,15,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,836,1,1,"Compton, Miss. Sara Rebecca",female,39,1,1,PC 17756,83.1583,E49,C,432,39,35to39years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,837,0,3,"Pasic, Mr. Jakob",male,21,0,0,315097,8.6625,,S,1561,21,20to24years,Passengers,3rd Class,Slovenia,0,0,European,Southampton
train,838,0,3,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,S,1856,20,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
train,839,1,3,"Chip, Mr. Chang",male,32,0,0,1601,56.4958,,S,388,32,30to34years,Passengers,3rd Class,China,0,0,Other,Southampton
train,840,1,1,"Marechal, Mr. Pierre",male,,0,0,11774,29.7,C47,C,1270,28,25to29years,Passengers,1st Class,France,0,0,European,Cherbourg
train,841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20,0,0,SOTON/O2 3101287,7.925,,S,25,19,14to19years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,842,0,2,"Mudd, Mr. Thomas Charles",male,16,0,0,S.O./P.P. 3,10.5,,S,1418,16,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
train,843,1,1,"Serepeca, Miss. Augusta",female,30,0,0,113798,31,,C,1823,30,30to34years,Servants,1st Class,USA,0,1,American,Southampton
train,844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,,C,1239,30,30to34years,Passengers,3rd Class,Greece,0,0,European,Cherbourg
train,845,0,3,"Culumovic, Mr. Jeso",male,17,0,0,315090,8.6625,,S,490,17,14to19years,Passengers,3rd Class,Croatia,0,0,European,Southampton
train,846,0,3,"Abbing, Mr. Anthony",male,42,0,0,C.A. 5547,7.55,,S,1,42,40to49years,Passengers,3rd Class,USA,0,1,American,Southampton
train,847,0,3,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,69.55,,S,1775,18,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,848,0,3,"Markoff, Mr. Marin",male,35,0,0,349213,7.8958,,C,1272,35,35to39years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,849,0,2,"Harper, Rev. John",male,28,0,1,248727,33,,S,841,39,35to39years,Passengers,2nd Class,England,1,1,British,Southampton
train,850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1,0,17453,89.1042,C92,C,757,40,40to49years,Passengers,1st Class,France,0,0,European,Cherbourg
train,851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4,4,2,347082,31.275,,S,57,4,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
train,852,0,3,"Svensson, Mr. Johan",male,74,0,0,347060,7.775,,S,1963,74,50yearsplus,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,853,0,3,"Boulos, Miss. Nourelain",female,9,1,1,2678,15.2458,,C,232,7,00to13years,Children,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,854,1,1,"Lines, Miss. Mary Conover",female,16,0,1,PC 17592,39.4,D28,S,1208,16,14to19years,Passengers,1st Class,France,0,0,European,Cherbourg
train,855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44,1,0,244252,26,,S,349,45,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
train,856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18,0,1,392091,9.35,,S,22,18,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45,1,1,36928,164.8667,,S,2150,45,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,858,1,1,"Daly, Mr. Peter Denis ",male,51,0,0,113055,26.55,E17,S,503,51,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
train,859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24,0,3,2666,19.2583,,C,104,24,20to24years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,860,0,3,"Razi, Mr. Raihed",male,,0,0,2629,7.2292,,C,1671,30,30to34years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,861,0,3,"Hansen, Mr. Claus Peter",male,41,2,0,350026,14.1083,,S,826,41,40to49years,Passengers,3rd Class,USA,0,1,American,Southampton
train,862,0,2,"Giles, Mr. Frederick Edward",male,21,1,0,28134,11.5,,S,743,20,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
train,863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48,0,0,17466,25.9292,D17,S,1969,46,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2,CA. 2343,69.55,,S,1774,14,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
train,865,0,2,"Gill, Mr. John William",male,24,0,0,233866,13,,S,747,24,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
train,866,1,2,"Bystrom, Mrs. (Karolina)",female,42,0,0,236852,13,,S,312,42,40to49years,Passengers,2nd Class,USA,0,1,American,Southampton
train,867,1,2,"Duran y More, Miss. Asuncion",female,27,1,0,SC/PARIS 2149,13.8583,,C,603,27,25to29years,Passengers,2nd Class,Spain,0,0,European,Cherbourg
train,868,0,1,"Roebling, Mr. Washington Augustus II",male,31,0,0,PC 17590,50.4958,A24,S,1724,31,30to34years,Passengers,1st Class,USA,0,1,American,Southampton
train,869,0,3,"van Melkebeke, Mr. Philemon",male,,0,0,345777,9.5,,S,2061,23,20to24years,Passengers,3rd Class,Belgium,0,0,European,Southampton
train,870,1,3,"Johnson, Master. Harold Theodor",male,4,1,1,347742,11.1333,,S,1030,4,00to13years,Children,3rd Class,USA,0,1,American,Southampton
train,871,0,3,"Balkic, Mr. Cerin",male,26,0,0,349248,7.8958,,S,116,26,25to29years,Passengers,3rd Class,Bosnia,0,0,European,Southampton
train,872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47,1,1,11751,52.5542,D35,S,166,46,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
train,873,0,1,"Carlsson, Mr. Frans Olof",male,33,0,0,695,5,B51 B53 B55,S,341,33,30to34years,Passengers,1st Class,USA,0,1,American,Southampton
train,874,0,3,"Vander Cruyssen, Mr. Victor",male,47,0,0,345765,9,,S,2062,46,40to49years,Passengers,3rd Class,Belgium,0,0,European,Southampton
train,875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28,1,0,P/PP 3381,24,,C,8,28,25to29years,Passengers,2nd Class,France,0,0,European,Cherbourg
train,876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15,0,0,2667,7.225,,C,1433,15,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
train,877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20,0,0,7534,9.8458,,S,798,19,14to19years,Passengers,3rd Class,Finland,0,0,European,Southampton
train,878,0,3,"Petroff, Mr. Nedelio",male,19,0,0,349212,7.8958,,S,1607,19,14to19years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,879,0,3,"Laleff, Mr. Kristo",male,,0,0,349217,7.8958,,S,1146,23,20to24years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
train,880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56,0,1,11767,83.1583,C50,C,1641,56,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
train,881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25,0,1,230433,26,,S,1835,25,25to29years,Passengers,2nd Class,USA,0,1,American,Southampton
train,882,0,3,"Markun, Mr. Johann",male,33,0,0,349257,7.8958,,S,1274,33,30to34years,Passengers,3rd Class,Slovenia,0,0,European,Cherbourg
train,883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22,0,0,7552,10.5167,,S,499,22,20to24years,Passengers,3rd Class,Sweden,0,0,European,Southampton
train,884,0,2,"Banfield, Mr. Frederick James",male,28,0,0,C.A./SOTON 34068,10.5,,S,120,28,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
train,885,0,3,"Sutehall, Mr. Henry Jr",male,25,0,0,SOTON/OQ 392076,7.05,,S,1961,25,25to29years,Passengers,3rd Class,England,1,1,British,Southampton
train,886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39,0,5,382652,29.125,,Q,1694,39,35to39years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
train,887,0,2,"Montvila, Rev. Juozas",male,27,0,0,211536,13,,S,1384,27,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
train,888,1,1,"Graham, Miss. Margaret Edith",female,19,0,0,112053,30,B42,S,783,19,14to19years,Passengers,1st Class,USA,0,1,American,Southampton
train,889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2,W./C. 6607,23.45,,S,1035,7,00to13years,Children,3rd Class,England,1,1,British,Southampton
train,890,1,1,"Behr, Mr. Karl Howell",male,26,0,0,111369,30,C148,C,171,26,25to29years,Passengers,1st Class,USA,0,1,American,Cherbourg
train,891,0,3,"Dooley, Mr. Patrick",male,32,0,0,370376,7.75,,Q,579,32,30to34years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,892,0,3,"Kelly, Mr. James",male,34.5,0,0,330911,7.8292,,Q,1085,44,40to49years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,893,1,3,"Wilkes, Mrs. James (Ellen Needs)",female,47,1,0,363272,7,,S,2161,47,40to49years,Passengers,3rd Class,England,1,1,British,Southampton
test,894,0,2,"Myles, Mr. Thomas Francis",male,62,0,0,240276,9.6875,,Q,1431,63,50yearsplus,Passengers,2nd Class,Ireland,0,1,Irish,Queenstown
test,895,0,3,"Wirz, Mr. Albert",male,27,0,0,315154,8.6625,,S,2183,27,25to29years,Passengers,3rd Class,Switzerland,0,0,European,Southampton
test,896,1,3,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22,1,1,3101298,12.2875,,S,916,22,20to24years,Passengers,3rd Class,Finland,0,0,European,Southampton
test,897,1,3,"Svensson, Mr. Johan Cervin",male,14,0,0,7538,9.225,,S,1964,14,14to19years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,898,0,3,"Connolly, Miss. Kate",female,30,0,0,330972,7.6292,,Q,435,35,35to39years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,899,1,2,"Caldwell, Mr. Albert Francis",male,26,1,1,248738,29,,S,320,26,25to29years,Passengers,2nd Class,Siam,0,0,Other,Southampton
test,900,1,3,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18,0,0,2657,7.2292,,C,12,18,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,901,0,3,"Davies, Mr. John Samuel",male,21,2,0,A/4 48871,24.15,,S,522,21,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
test,902,0,3,"Ilieff, Mr. Ylio",male,,0,0,349220,7.8958,,S,980,32,30to34years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
test,903,0,1,"Jones, Mr. Charles Cresson",male,46,0,0,694,26,,S,1041,46,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
test,904,1,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",female,23,1,0,21228,82.2667,B45,S,1908,23,20to24years,Passengers,1st Class,USA,0,1,American,Southampton
test,905,0,2,"Howard, Mr. Benjamin",male,63,1,0,24065,26,,S,953,63,50yearsplus,Passengers,2nd Class,England,1,1,British,Southampton
test,906,1,1,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",female,47,1,0,W.E.P. 5734,61.175,E31,S,371,47,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
test,907,1,2,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",female,24,1,0,SC/PARIS 2167,27.7208,,C,544,24,20to24years,Passengers,2nd Class,Italy,0,0,European,Cherbourg
test,908,0,2,"Keane, Mr. Daniel",male,35,0,0,233734,12.35,,Q,1072,35,35to39years,Passengers,2nd Class,Ireland,0,1,Irish,Queenstown
test,909,0,3,"Assaf, Mr. Gerios",male,21,0,0,2692,7.225,,C,733,21,20to24years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,910,0,3,"Ilmakangas, Miss. Ida Livija",female,27,1,0,STON/O2. 3101270,7.925,,S,981,27,25to29years,Passengers,3rd Class,USA,0,1,American,Southampton
test,911,1,3,"Assaf Khalil, Mrs. Mariana (Miriam"")""",female,45,0,0,2696,7.225,,C,87,45,40to49years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,912,0,1,"Rothschild, Mr. Martin",male,55,1,0,PC 17603,59.4,,C,1741,46,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,913,1,3,"Olsen, Master. Artur Karl",male,9,0,1,C 17368,3.1708,,S,1506,9,00to13years,Children,3rd Class,Norway,0,0,European,Southampton
test,914,1,1,"Flegenheim, Mrs. Alfred (Antoinette)",female,,0,0,PC 17598,31.6833,,S,667,48,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,915,1,1,"Williams, Mr. Richard Norris II",male,21,0,1,PC 17597,61.3792,,C,2171,21,20to24years,Passengers,1st Class,Switzerland,0,0,European,Cherbourg
test,916,1,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48,1,3,PC 17608,262.375,B57 B59 B63 B66,C,1760,48,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,917,0,3,"Robins, Mr. Alexander A",male,50,1,0,A/5. 3337,14.5,,S,1720,50,50yearsplus,Passengers,3rd Class,England,1,1,British,Southampton
test,918,1,1,"Ostby, Miss. Helene Ragnhild",female,22,0,1,113509,61.9792,B36,C,1524,22,20to24years,Passengers,1st Class,USA,0,1,American,Southampton
test,919,0,3,"Daher, Mr. Shedid",male,22.5,0,0,2698,7.225,,C,1833,19,14to19years,Passengers,3rd Class,Syria or Lebanon,0,0,Ottoman,Cherbourg
test,920,0,1,"Brady, Mr. John Bertram",male,41,0,0,113054,30.5,A21,S,250,41,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
test,921,0,3,"Samaan, Mr. Elias",male,,2,0,2662,21.6792,,C,1788,17,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,922,0,2,"Louch, Mr. Charles Alexander",male,50,1,0,SC/AH 3085,26,,S,1227,50,50yearsplus,Passengers,2nd Class,England,1,1,British,Southampton
test,923,0,2,"Jefferys, Mr. Clifford Thomas",male,24,2,0,C.A. 31029,31.5,,S,1007,24,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,924,1,3,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33,1,2,C.A. 2315,20.575,,S,540,32,30to34years,Passengers,3rd Class,England,1,1,British,Southampton
test,925,0,3,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",female,,1,2,W./C. 6607,23.45,,S,1036,34,30to34years,Passengers,3rd Class,England,1,1,British,Southampton
test,926,1,1,"Mock, Mr. Philipp Edmund",male,30,1,0,13236,57.75,C78,C,1379,30,30to34years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,927,0,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,18.5,0,0,2682,7.2292,,C,1070,19,14to19years,Passengers,3rd Class,Greece,0,0,European,Cherbourg
test,928,1,3,"Roth, Miss. Sarah A",female,,0,0,342712,8.05,,S,1739,26,25to29years,Passengers,3rd Class,England,1,1,British,Southampton
test,929,0,3,"Cacic, Miss. Manda",female,21,0,0,315087,8.6625,,S,315,21,20to24years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,930,1,3,"Sap, Mr. Julius",male,25,0,0,345768,9.5,,S,1796,21,20to24years,Passengers,3rd Class,Belgium,0,0,European,Southampton
test,931,1,3,"Hee, Mr. Ling",male,,0,0,1601,56.4958,,S,881,24,20to24years,Passengers,3rd Class,China,0,0,Other,Southampton
test,932,1,3,"Karun, Mr. Franz",male,39,0,1,349256,13.4167,,C,1067,39,35to39years,Passengers,3rd Class,Slovenia,0,0,European,Cherbourg
test,933,0,1,"Franklin, Mr. Thomas Parham",male,,0,0,113778,26.55,D34,S,703,37,35to39years,Passengers,1st Class,England,1,1,British,Southampton
test,934,0,3,"Goldsmith, Mr. Nathan",male,41,0,0,SOTON/O.Q. 3101263,7.85,,S,764,41,40to49years,Passengers,3rd Class,Russia,0,0,European,Southampton
test,935,0,2,"Corbett, Mrs. Walter H (Irene Colvin)",female,30,0,0,237249,13,,S,451,30,30to34years,Passengers,2nd Class,USA,0,1,American,Southampton
test,936,1,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",female,45,1,0,11753,52.5542,D19,S,1108,45,40to49years,Passengers,1st Class,USA,0,1,American,Southampton
test,937,0,3,"Peltomaki, Mr. Nikolai Johannes",male,25,0,0,STON/O 2. 3101291,7.925,,S,1579,25,25to29years,Passengers,3rd Class,Finland,0,0,European,Southampton
test,938,1,1,"Chevre, Mr. Paul Romaine",male,45,0,0,PC 17594,29.7,A9,C,386,45,40to49years,Passengers,1st Class,France,0,0,European,Cherbourg
test,939,0,3,"Shaughnessy, Mr. Patrick",male,,0,0,370374,7.75,,Q,1828,24,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,940,1,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60,0,0,11813,76.2917,D15,C,289,59,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
test,941,1,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",female,36,0,2,C.A. 37671,15.9,,S,466,36,35to39years,Passengers,3rd Class,England,1,1,British,Southampton
test,942,0,1,"Smith, Mr. Lucien Philip",male,24,1,0,13695,60,C31,S,1894,24,20to24years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,943,0,2,"Pulbaum, Mr. Franz",male,27,0,0,SC/PARIS 2168,15.0333,,C,1655,27,25to29years,Passengers,2nd Class,USA,0,1,American,Cherbourg
test,944,1,2,"Hocking, Miss. Ellen Nellie""""",female,20,2,1,29105,23,,S,921,20,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,945,1,1,"Fortune, Miss. Ethel Flora",female,28,3,2,19950,263,C23 C25 C27,S,692,28,25to29years,Passengers,1st Class,Canada,0,1,OES,Southampton
test,946,0,2,"Mangiavacchi, Mr. Serafino Emilio",male,,0,0,SC/A.3 2861,15.5792,,C,1265,30,30to34years,Passengers,2nd Class,France,0,0,European,Cherbourg
test,947,0,3,"Rice, Master. Albert",male,10,4,1,382652,29.125,,Q,1687,10,00to13years,Children,3rd Class,Ireland,0,1,Irish,Queenstown
test,948,0,3,"Cor, Mr. Bartol",male,35,0,0,349230,7.8958,,S,447,35,35to39years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,949,1,3,"Abelseth, Mr. Olaus Jorgensen",male,25,0,0,348122,7.65,F G63,S,7,25,25to29years,Passengers,3rd Class,USA,0,1,American,Southampton
test,950,0,3,"Davison, Mr. Thomas Henry",male,,1,0,386525,16.1,,S,529,32,30to34years,Passengers,3rd Class,England,1,1,British,Southampton
test,951,1,1,"Chaudanson, Miss. Victorine",female,36,0,0,PC 17608,262.375,B61,C,381,36,35to39years,Servants,1st Class,USA,0,1,American,Cherbourg
test,952,0,3,"Dika, Mr. Mirko",male,17,0,0,349232,7.8958,,S,560,17,14to19years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,953,0,2,"McCrae, Mr. Arthur Gordon",male,32,0,0,237216,13.5,,S,1315,32,30to34years,Passengers,2nd Class,Australia,0,1,OES,Southampton
test,954,0,3,"Bjorklund, Mr. Ernst Herbert",male,18,0,0,347090,7.75,,S,203,18,14to19years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,955,1,3,"Bradley, Miss. Bridget Delia",female,22,0,0,334914,7.725,,Q,246,22,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
